"God <b>created</b> the world in six days.","神は6日間で世界を<b>創造</b>した。"
"That’s the <b>ideal</b> solution.","それが<b>理想的な</b>解決策だ。"
"She has an <b>ideal</b> attitude.","彼女は<b>理想的な</b>態度を持っている。"
"We seek an <b>ideal</b> balance.","私たちは<b>理想</b>のバランスを追い求める。"
"The climate is <b>ideal</b> for grapes.","その気候はぶどうに<b>理想的</b>だ。"

"An <b>efficient</b> system saves time.","<b>効率的な</b>システムは時間を節約する。"
"He is an <b>efficient</b> manager.","彼は<b>有能な</b>管理者だ。"
"We need <b>efficient</b> logistics.","<b>効率的な</b>物流が必要だ。"
"The engine runs more <b>efficiently</b>.","そのエンジンはより<b>効率的に</b>動作する。"

"A <b>universal</b> rule applies here.","ここでは<b>普遍的な</b>規則が当てはまる。"
"English has <b>universal</b> use.","英語は<b>普遍的な</b>使用がある。"
"This theme is <b>universal</b>.","このテーマは<b>普遍的</b>だ。"
"We built <b>universal</b> access.","<b>ユニバーサル</b>アクセスを構築した。"

"They own a <b>vast</b> area.","彼らは<b>広大な</b>地域を所有している。"
"There is <b>vast</b> potential.","<b>莫大な</b>可能性がある。"
"The desert is <b>vast</b>.","その砂漠は<b>広大</b>だ。"
"We saw <b>vast</b> differences.","<b>大きな</b>違いを見た。"

"We need <b>extra</b> staff this week.","今週は<b>追加の</b>スタッフが必要だ。"
"Bring <b>extra</b> copies.","<b>予備の</b>コピーを持ってきて。"
"He paid an <b>extra</b> fee.","彼は<b>別勘定の</b>料金を支払った。"
"Do you have <b>extra</b> time?","
<b>余分の</b>時間はありますか。"

"The <b>entire</b> team agreed.","チーム<b>全体</b>が賛成した。"
"Read the <b>entire</b> report.","報告書<b>全部</b>を読みなさい。"
"She spent the <b>entire</b> day studying.","彼女は<b>一日中</b>勉強した。"
"We covered the <b>entire</b> topic.","その<b>全体</bのトピックを扱った。"

"I’m <b>familiar</b> with this tool.","私はこのツールに<b>精通して</b>いる。"
"It’s a <b>familiar</b> story.","それは<b>よく知られている</b>話だ。"
"Make users <b>familiar</b> with the app.","ユーザーをアプリに<b>慣れ</b>させなさい。"
"He felt a <b>familiar</b> warmth.","彼は<b>馴染みの</b>温かさを感じた。"

"The answer is <b>obvious</b>.","答えは<b>明らか</b>だ。"
"She gave an <b>obvious</b> hint.","彼女は<b>明白な</b>ヒントを与えた。"
"It seems <b>obvious</b> now.","今は<b>明らか</b>に思える。"
"Avoid <b>obvious</b> mistakes.","<b>明白な</b>間違いを避けなさい。"

"It’s a <b>moral</b> choice.","それは<b>道徳的な</b>選択だ。"
"He teaches <b>moral</b> values.","彼は<b>倫理的な</b>価値を教える。"
"A <b>moral</b> lesson is clear.","<b>教訓的な</b>教えは明確だ。"
"They faced a <b>moral</b> dilemma.","彼らは<b>倫理的な</b>ジレンマに直面した。"

"It’s an <b>ordinary</b> day.","それは<b>普通の</b>一日だ。"
"Solve <b>ordinary</b> problems first.","<b>一般の</b>問題を先に解決しなさい。"
"She wore <b>ordinary</b> clothes.","彼女は<b>並の</b>服を着ていた。"
"Avoid <b>ordinary</b> errors.","<b>ありふれた</b>誤りを避けなさい。"

"We need <b>equal</b> opportunities.","<b>平等な</b>機会が必要だ。"
"Two boxes are of <b>equal</b> size.","2つの箱は<b>同じ</b>大きさだ。"
"Treat all customers <b>equally</b>.","すべての顧客を<b>平等に</b>扱いなさい。"
"He is <b>equal</b> to the task.","彼はその仕事に<b>匹敵</b>する力がある。"

"In the <b>previous</b> meeting, we agreed.","<b>前の</b>会議で合意した。"
"Read the <b>previous</b> chapter.","<b>以前の</b>章を読みなさい。"
"She worked there the <b>previous</b> year.","彼女は<b>前年</b>そこに勤めた。"
"Refer to the <b>previous</b> data.","<b>過去の</b>データを参照しなさい。"

"That claim is <b>false</b>.","その主張は<b>間違って</b>いる。"
"He gave a <b>false</b> name.","彼は<b>偽の</b>名前を名乗った。"
"Avoid <b>false</b> alarms.","<b>虚偽の</b>警報を避けなさい。"
"The report is <b>false</b>.","その報告は<b>虚偽</b>だ。"

"It’s a <b>rare</b> opportunity.","それは<b>まれな</b>機会だ。"
"The bird is <b>rare</b> here.","その鳥はここでは<b>珍しい</b>。"
"She has <b>rare</b> talent.","彼女は<b>希少な</b>才能を持っている。"
"We tasted <b>rare</b> flavors.","私たちは<b>珍しい</b>風味を味わった。"

"It’s <b>legal</b> to do so.","そうすることは<b>合法</b>だ。"
"Seek <b>legal</b> advice.","<b>法律の</b>助言を求めなさい。"
"He faced <b>legal</b> issues.","彼は<b>法的な</b>問題に直面した。"
"She studied <b>legal</b> cases.","彼女は<b>法律の</b>事例を研究した。"

"Remain <b>independent</b> in judgment.","判断では<b>独立</b>していなさい。"
"He is financially <b>independent</b>.","彼は経済的に<b>自立</b>している。"
"An <b>independent</b> board reviewed it.","<b>独立した</b>委員会がそれを審査した。"
"The project is <b>independent</b> of others.","そのプロジェクトは他と<b>独立</b>している。"

"We face <b>extreme</b> weather.","私たちは<b>極端な</b>天候に直面している。"
"He showed <b>extreme</b> caution.","彼は<b>極度の</b>注意を示した。"
"Avoid <b>extreme</b> measures.","<b>過激な</b>手段は避けなさい。"
"Temperatures reached <b>extreme</b> levels.","気温が<b>極端な</b>水準に達した。"

"Check the <b>actual</b> numbers.","<b>実際の</b>数値を確認しなさい。"
"The <b>actual</b> cost was lower.","<b>実際の</b>費用は低かった。"
"We saw <b>actual</b> results.","<b>現実の</b>結果を見た。"
"That’s the <b>actual</b> problem.","それが<b>本当の</b>問題だ。"

"I’m <b>willing</b> to help.","私は喜んで<b>いとわず</b>手伝う。"
"She is <b>willing</b> to try.","彼女は<b>かまわず</b>挑戦する気がある。"
"They were <b>willing</b> participants.","彼らは<b>快く</b>参加した。"
"He seems <b>willing</b> to learn.","彼は学ぶことに<b>前向き</b>だ。"

"<b>Urban</b> life is fast.","<b>都市の</b>生活は速い。"
"An <b>urban</b> area grew quickly.","<b>都市</b>地域が急速に成長した。"
"Plan <b>urban</b> development carefully.","<b>都市</b>開発を慎重に計画しなさい。"
"<b>Urban</b> design improves safety.","<b>都市</b>デザインは安全性を高める。"

"<b>Whereas</b> A grew, B shrank.","Aが成長した<b>一方で</b>Bは縮小した。"
"<b>Whereas</b> some agree, others resist.","賛成する人がいる<b>一方</b>、反対する人もいる。"
"He is calm, <b>whereas</b> I worry.","彼は冷静だが、私は<b>一方で</b>心配している。"
"We saved costs, <b>whereas</b> quality held.","コストは削減した<b>一方で</b>品質は維持された。"

"We <b>predict</b> higher sales.","売上増を<b>予測</b>する。"
"Experts <b>predicted</b> the result.","専門家は結果を<b>予測</b>した。"
"The model <b>predicts</b> demand.","そのモデルは需要を<b>予測</b>する。"
"Can you <b>predict</b> the trend?","
その傾向を<b>予測</b>できますか。"

"Please <b>examine</b> the data.","データを<b>調べ</b>てください。"
"The doctor <b>examined</b> her.","医師は彼女を<b>診察</b>した。"
"We <b>examined</b> the device.","装置を<b>検査</b>した。"
"Carefully <b>examine</b> each sample.","各サンプルを慎重に<b>調べ</b>なさい。"

"I <b>trust</b> her judgment.","私は彼女の判断を<b>信頼</b>する。"
"Can we <b>trust</b> this source?","
この情報源を<b>信頼</b>できますか。"
"He is a <b>trusted</b> partner.","彼は<b>信頼</b>できる協力者だ。"
"We <b>trust</b> our team.","私たちはチームを<b>信頼</b>している。"

"Don’t <b>stick</b> labels here.","ここにラベルを<b>貼り付け</b>ないで。"
"The rule <b>sticks</b> in memory.","その規則は記憶に<b>残る</b>。"
"He <b>stuck</b> to the plan.","彼は計画に<b>固執</b>した。"
"Gum <b>sticks</b> to shoes.","ガムが靴に<b>くっつく</b>。"

"New issues <b>emerge</b> daily.","新しい問題が毎日<b>現れる</b>。"
"A leader <b>emerged</b> from the team.","チームからリーダーが<b>台頭</b>した。"
"Patterns <b>emerge</b> over time.","時間とともにパターンが<b>明らかに</b>なる。"
"Details <b>emerged</b> after review.","見直し後に詳細が<b>明らかに</b>なった。"

"Results <b>vary</b> by region.","結果は地域によって<b>さまざま</b>だ。"
"Prices <b>vary</b> widely.","価格は大きく<b>変わる</b>。"
"We <b>varied</b> the method.","方法を<b>変え</b>た。"
"Opinions <b>vary</b> across groups.","意見はグループ間で<b>異なる</b>。"

"They <b>release</b> a report monthly.","彼らは毎月レポートを<b>発表</b>する。"
"The valve <b>released</b> pressure.","弁が圧力を<b>放出</b>した。"
"We <b>released</b> the prisoner.","囚人を<b>解放</b>した。"
"Please <b>release</b> the lock.","ロックを<b>解除</b>してください。"

"Let’s <b>divide</b> the tasks.","仕事を<b>分け</b>よう。"
"The river <b>divides</b> the town.","川が町を<b>分け隔て</b>ている。"
"Don’t <b>divide</b> our team.","私たちのチームを<b>分裂</b>させないで。"
"We <b>divided</b> the bill.","勘定を<b>割り勘</b>にした。"

"This tool <b>enables</b> faster work.","このツールはより速い作業を<b>可能に</b>する。"
"The grant <b>enabled</b> the study.","助成金が研究を<b>可能に</b>した。"
"Settings <b>enable</b> features.","設定が機能を<b>有効化</b>する。"
"Training <b>enables</b> success.","訓練が成功を<b>可能に</b>する。"

"Please <b>judge</b> fairly.","公平に<b>判断</b>してください。"
"We <b>judged</b> the entries.","応募作品を<b>審査</b>した。"
"It’s hard to <b>judge</b> quality.","品質を<b>判断</b>するのは難しい。"
"The court <b>judged</b> the case.","裁判所が事件を<b>裁いた</b>。"

"We <b>rely</b> on data.","私たちはデータに<b>頼る</b>。"
"You can <b>rely</b> on me.","私を<b>頼り</b>にしていい。"
"The plan <b>relies</b> on funding.","その計画は資金に<b>依存</b>している。"
"Teams <b>rely</b> on trust.","チームは信頼に<b>依存</b>する。"

"We <b>engage</b> with users.","ユーザーと<b>関わる</b>。"
"She is <b>engaged</b> in research.","彼女は研究に<b>従事</b>している。"
"Please <b>engage</b> the audience.","聴衆を<b>引き込んで</b>ください。"
"We <b>engaged</b> new staff.","新しいスタッフを<b>雇用</b>した。"

"Let’s <b>shift</b> focus.","焦点を<b>変え</b>よう。"
"Traffic <b>shifted</b> east.","交通が東へ<b>移動</b>した。"
"He <b>shifted</b> gears quickly.","彼は素早くギアを<b>切り替え</b>た。"
"Prices <b>shift</b> over time.","価格は時間とともに<b>変化</b>する。"

"We <b>adopt</b> a new policy.","新しい方針を<b>採用</b>する。"
"She <b>adopted</b> a calm tone.","彼女は落ち着いた口調を<b>とった</b>。"
"They <b>adopted</b> a child.","彼らは子どもを<b>養子に</b>した。"
"Please <b>adopt</b> best practices.","ベストプラクティスを<b>採用</b>してください。"

"We <b>acquire</b> new skills.","新しい技能を<b>習得</b>する。"
"The firm <b>acquired</b> a startup.","その会社はスタートアップを<b>買収</b>した。"
"Students <b>acquire</b> knowledge.","学生は知識を<b>身につけ</b>る。"
"He <b>acquired</b> property.","彼は資産を<b>取得</b>した。"

"We <b>expand</b> the service.","サービスを<b>拡大</b>する。"
"The gas <b>expanded</b> when heated.","気体は加熱で<b>膨張</b>した。"
"Please <b>expand</b> on your idea.","考えを<b>詳説</b>してください。"
"Our reach <b>expanded</b> globally.","影響範囲が世界に<b>広がっ</b>た。"

"I must <b>refuse</b> the offer.","その提案を<b>拒否</b>しなければならない。"
"They <b>refused</b> entry.","彼らは入場を<b>拒ん</b>だ。"
"She politely <b>refused</b>.","彼女は丁寧に<b>断った</b>。"
"The system <b>refuses</b> invalid data.","そのシステムは無効データを<b>拒否</b>する。"

"Workers may <b>strike</b> tomorrow.","労働者は明日<b>ストライキ</b>するかもしれない。"
"Lightning <b>struck</b> the tree.","雷が木を<b>打った</b>。"
"The idea <b>struck</b> me.","その考えが私の心を<b>打った</b>。"
"Please <b>strike</b> the bell.","鐘を<b>打ち</b>鳴らしてください。"

"We will <b>repeat</b> the test.","テストを<b>繰り返</b>す。"
"She <b>repeated</b> the phrase.","彼女はその語句を<b>復唱</b>した。"
"History can <b>repeat</b> itself.","歴史は<b>繰り返</b>されることがある。"
"Don’t <b>repeat</b> the mistake.","同じ誤りを<b>繰り返</b>さないで。"

"We <b>consume</b> less energy.","私たちはエネルギーを<b>消費</b>を減らす。"
"He <b>consumed</b> the meal quickly.","彼は食事をすぐ<b>食べ</b>終えた。"
"The process <b>consumes</b> time.","その工程は時間を<b>消費</b>する。"
"Don’t <b>consume</b> too much sugar.","砂糖を<b>摂取</b>しすぎないで。"

"Don’t <b>confuse</b> facts and opinions.","事実と意見を<b>混同</b>しないで。"
"The instructions <b>confused</b> me.","その説明で私は<b>当惑</b>した。"
"Similar names <b>confuse</b> users.","似た名前がユーザーを<b>混乱</b>させる。"
"Try not to be <b>confused</b>.","<b>当惑</b>しないように努めなさい。"

"Please <b>select</b> a plan.","プランを<b>選ん</b>でください。"
"We <b>selected</b> the best option.","最善の選択肢を<b>選ん</b>だ。"
"You can <b>select</b> multiple files.","複数ファイルを<b>選択</b>できる。"
"They <b>selected</b> five winners.","彼らは5人の当選者を<b>えり抜い</b>た。"

"Species <b>evolve</b> over time.","種は時間をかけて<b>進化</b>する。"
"The product <b>evolved</b> gradually.","製品は徐々に<b>発展</b>した。"
"We <b>evolved</b> our approach.","私たちは手法を<b>進化</b>させた。"
"Ideas <b>evolve</b> with feedback.","アイデアはフィードバックで<b>発展</b>する。"

"Can you <b>convince</b> the client?","顧客を<b>納得</b>させられますか。"
"She <b>convinced</b> him to wait.","彼女は彼を待つよう<b>説得</b>した。"
"Data <b>convinced</b> the team.","データがチームを<b>確信</b>させた。"
"I’m <b>convinced</b> it will work.","それがうまくいくと<b>確信</b>している。"

"I can <b>recall</b> the details.","詳細を<b>思い出</b>せる。"
"They <b>recalled</b> the product.","彼らは製品を<b>回収</b>した。"
"Please <b>recall</b> the facts.","事実を<b>思い出</b>してください。"
"The bell <b>recalls</b> old times.","その鐘は昔を<b>思い出させ</b>る。"

"Don’t <b>destroy</b> the evidence.","証拠を<b>破壊</b>しないで。"
"The storm <b>destroyed</b> the bridge.","嵐が橋を<b>破壊</b>した。"
"Bad habits can <b>destroy</b> health.","悪習は健康を<b>損な</b>う。"
"The malware <b>destroyed</b> files.","マルウェアがファイルを<b>破壊</b>した。"

"We <b>preserve</b> old books.","古書を<b>保存</b>する。"
"The law <b>preserves</b> rights.","法律が権利を<b>保護</b>する。"
"Salt <b>preserves</b> food.","塩は食品を<b>保存</b>する。"
"They aim to <b>preserve</b> nature.","彼らは自然を<b>保護</b>することを目指す。"

"Please <b>organize</b> the files.","ファイルを<b>整理</b>してください。"
"We <b>organized</b> an event.","イベントを<b>準備</b>した。"
"She <b>organizes</b> her schedule.","彼女は予定を<b>整える</b>。"
"Workers <b>organized</b> a union.","労働者は組合を<b>組織</b>した。"

"<b>Warn</b> users of the risks.","ユーザーに危険を<b>警告</b>しなさい。"
"He <b>warned</b> us against fraud.","彼は詐欺に<b>注意</b>するよう警告した。"
"The sign <b>warns</b> drivers.","標識が運転者に<b>警告</b>する。"
"I was <b>warned</b> not to go.","私は行かないよう<b>警告</b>された。"

"Please <b>address</b> the issue.","その問題に<b>対処</b>してください。"
"He <b>addressed</b> the audience.","彼は聴衆に<b>演説</b>した。"
"<b>Address</b> the letter to HR.","手紙を人事部宛に<b>宛て</b>てください。"
"We <b>addressed</b> complaints.","苦情に<b>対応</b>した。"

"She can <b>operate</b> the machine.","彼女はその機械を<b>操作</b>できる。"
"The system <b>operates</b> smoothly.","そのシステムは円滑に<b>作動</b>する。"
"The surgeon <b>operated</b> for hours.","外科医は数時間<b>手術</b>した。"
"We <b>operate</b> globally.","私たちは世界で<b>事業</b>を展開している。"

"Please <b>participate</b> in the survey.","アンケートに<b>参加</b>してください。"
"Many students <b>participated</b>.","多くの学生が<b>参加</b>した。"
"Teams <b>participate</b> each year.","チームは毎年<b>参加</b>する。"
"Employees actively <b>participated</b>.","従業員が積極的に<b>参加</b>した。"

"Trees <b>surround</b> the house.","木々が家を<b>取り巻い</b>ている。"
"Mystery <b>surrounded</b> the event.","その出来事には謎が<b>まつわっ</b>た。"
"Walls <b>surround</b> the site.","壁がその敷地を<b>囲ん</b>でいる。"
"Noise <b>surrounded</b> us.","騒音が私たちを<b>取り巻い</b>た。"

"Water <b>flows</b> through the pipe.","水が管を<b>流れる</b>。"
"Ideas <b>flowed</b> easily.","アイデアが容易に<b>生じ</b>た。"
"Traffic <b>flows</b> slowly.","交通はゆっくり<b>流れる</b>。"
"Money <b>flowed</b> from donors.","資金が寄付者から<b>流れ出</b>た。"

"This ad may <b>bore</b> users.","この広告はユーザーを<b>退屈させ</b>るかもしれない。"
"The lecture <b>bored</b> me.","その講義は私を<b>うんざりさせ</b>た。"
"Don’t <b>bore</b> the audience.","聴衆を<b>退屈させ</b>ないで。"
"He looks <b>bored</b> today.","彼は今日は<b>退屈</b>そうだ。"

"She <b>complained</b> about delays.","彼女は遅延について<b>不平</b>を言った。"
"They <b>complained</b> loudly.","彼らは大声で<b>苦情</b>を言った。"
"Don’t <b>complain</b> without reason.","理由なく<b>不平</b>を言わないで。"
"He <b>complained</b> that it was unfair.","彼は不公平だと<b>訴え</b>た。"

"We <b>host</b> a conference.","私たちは会議を<b>主催</b>する。"
"She <b>hosted</b> the show.","彼女は番組の<b>司会</b>を務めた。"
"They <b>host</b> guests warmly.","彼らは来客を温かく<b>もてなす</b>。"
"Our city <b>hosts</b> the event.","我が市がそのイベントを<b>開催</b>する。"

"<b>Combine</b> data and feedback.","データとフィードバックを<b>結び付け</b>なさい。"
"We <b>combined</b> resources.","資源を<b>結び付け</b>た。"
"Oil doesn’t <b>combine</b> with water.","油は水と<b>混ざ</b>らない。"
"He <b>combined</b> two roles.","彼は2つの役割を<b>兼ね</b>た。"

"We’ll <b>extend</b> the deadline.","締め切りを<b>延長</b>する。"
"The road <b>extends</b> to the coast.","道路は海岸まで<b>伸び</b>ている。"
"Please <b>extend</b> your arm.","腕を<b>伸ば</b>してください。"
"Our services <b>extend</b> to Asia.","サービスはアジアにまで<b>及ぶ</b>。"
"We <b>appreciate</b> your help.","ご支援に<b>感謝</b>します。"
"I <b>appreciate</b> good design.","良いデザインを<b>鑑賞</b>する。"
"Investors <b>appreciated</b> the value.","投資家は価値を<b>正当に評価</b>した。"
"She <b>appreciates</b> the effort.","彼女は努力を<b>評価</b>している。"

"Define the <b>target</b> audience.","<b>対象</b>の聴衆を定義しなさい。"
"We hit our <b>target</b>.","私たちは<b>目標</b>を達成した。"
"Choose a clear <b>target</b>.","明確な<b>標的</b>を選びなさい。"
"<b>Target</b> key markets.","主要市場を<b>狙い</b>なさい。"

"Each part is an <b>element</b>.","各部は<b>要素</b>だ。"
"Add a new <b>element</b>.","新しい<b>成分</b>を追加しなさい。"
"We found trace <b>elements</b>.","微量<b>元素</b>を見つけた。"
"This is a key <b>element</b>.","これは重要な<b>要素</b>だ。"

"Follow core <b>principles</b>.","中核の<b>原則</b>に従いなさい。"
"It’s a first <b>principle</b>.","それは最初の<b>原理</b>だ。"
"He has strong <b>principles</b>.","彼は強い<b>信条</b>を持つ。"
"Explain the <b>principle</b> simply.","その<b>原理</b>を簡単に説明しなさい。"

"It’s a common <b>phenomenon</b>.","それは一般的な<b>現象</b>だ。"
"The <b>phenomenon</b> spread quickly.","その<b>現象</b>は急速に広がった。"
"We observed a rare <b>phenomenon</b>.","珍しい<b>現象</b>を観察した。"
"Explain this <b>phenomenon</b>.","この<b>現象</b>を説明しなさい。"

"The <b>atmosphere</b> warmed.","<b>大気</b>が暖まった。"
"A friendly <b>atmosphere</b> helped.","友好的な<b>雰囲気</b>が役立った。"
"We measured <b>atmospheric</b> pressure.","<b>大気</b>圧を測定した。"
"Improve the office <b>atmosphere</b>.","オフィスの<b>雰囲気</b>を改善しなさい。"

"Trace the <b>origin</b> of the word.","その語の<b>起源</b>をたどりなさい。"
"This river’s <b>origin</b> is unknown.","この川の<b>源</b>は不明だ。"
"The <b>origin</b> of the idea is clear.","その考えの<b>出所</b>は明確だ。"
"We studied human <b>origins</b>.","人類の<b>起源</b>を研究した。"

"Her <b>personality</b> is warm.","彼女の<b>性格</b>は温かい。"
"A strong <b>personality</b> stands out.","強い<b>個性</b>は際立つ。"
"We assess <b>personality</b> traits.","<b>性格</b>特性を評価する。"
"He has a unique <b>personality</b>.","彼はユニークな<b>個性</b>を持つ。"

"Room <b>capacity</b> is 100.","部屋の<b>収容能力</b>は100だ。"
"She has the <b>capacity</b> to lead.","彼女には指導する<b>潜在能力</b>がある。"
"We reached full <b>capacity</b>.","<b>最大容量</b>に達した。"
"Increase battery <b>capacity</b>.","電池の<b>容量</b>を増やしなさい。"

"We aim for higher <b>profit</b>.","より高い<b>利益</b>を目指す。"
"The project turned a <b>profit</b>.","そのプロジェクトは<b>収益</b>を上げた。"
"Share <b>profits</b> fairly.","<b>利益</b>を公正に分配しなさい。"
"This deal is <b>profitable</b>.","この取引は<b>得</b>になる。"

"Given the <b>circumstances</b>, we agreed.","その<b>状況</b>を考え、同意した。"
"He overcame difficult <b>circumstances</b>.","彼は困難な<b>事情</b>を克服した。"
"Under these <b>circumstances</b>, wait.","この<b>状況</b>では待ちなさい。"
"The <b>circumstances</b> changed quickly.","<b>事態</b>は急速に変化した。"

"Mind your <b>manners</b>.","<b>作法</b>に気をつけなさい。"
"Her <b>manner</b> of speaking is clear.","彼女の話し<b>方</b>は明瞭だ。"
"We learned a new <b>manner</b> of work.","新しい<b>方法</b>を学んだ。"
"His <b>manner</b> was gentle.","彼の<b>物腰</b>は柔らかかった。"

"A cyber <b>threat</b> emerged.","サイバー<b>脅威</b>が現れた。"
"This is a serious <b>threat</b>.","これは深刻な<b>脅威</b>だ。"
"Storms <b>threaten</b> crops.","嵐が作物を<b>脅かす</b>。"
"He <b>threatened</b> legal action.","彼は法的措置を<b>脅し</b>に使った。"

"Local <b>residents</b> objected.","地元の<b>居住者</b>が反対した。"
"A long-term <b>resident</b> spoke.","長期<b>居住者</b>が発言した。"
"We surveyed <b>residents</b>.","<b>住民</b>を調査した。"
"Many <b>residents</b> attended.","多くの<b>住民</b>が出席した。"

"He gained <b>wealth</b> quickly.","彼は素早く<b>富</b>を得た。"
"National <b>wealth</b> increased.","国家の<b>資源</b>が増えた。"
"Share the <b>wealth</b>.","<b>富</b>を分かち合いなさい。"
"Personal <b>wealth</b> matters.","個人の<b>富裕</b>は重要だ。"

"A research <b>institution</b> joined.","研究<b>機関</b>が参加した。"
"He works at a public <b>institution</b>.","彼は公的<b>施設</b>で働く。"
"Trust the <b>institution</b>.","その<b>機関</b>を信頼しなさい。"
"Educational <b>institutions</b> cooperate.","教育<b>機関</b>が協力する。"

"The <b>authority</b> issued a notice.","<b>当局</b>が通知を出した。"
"She has <b>authority</b> over hiring.","彼女には採用の<b>権限</b>がある。"
"He is an <b>authority</b> on AI.","彼はAIの<b>権威</b>だ。"
"Question the <b>authorities</b>.","<b>当局</b>に疑問を投げかけなさい。"

"Please <b>vote</b> today.","今日は<b>投票</b>してください。"
"The <b>vote</b> was close.","<b>投票</b>結果は僅差だった。"
"We lost our <b>vote</b> rights.","<b>選挙権</b>を失った。"
"They <b>voted</b> for change.","彼らは変化に<b>投票</b>した。"

"The <b>sight</b> was amazing.","その<b>光景</b>は見事だった。"
"We visited the <b>sights</b>.","名<b>所</b>を訪れた。"
"He has poor <b>sight</b>.","彼は<b>視力</b>が弱い。"
"Keep the goal in <b>sight</b>.","目標を<b>視野</b>に入れておきなさい。"
